triples,predictions,actuals
Bootleg_Series_Volume_1:_The_Quine_Tapes precededBy Squeeze_(The_Velvet_Underground_album) Squeeze_(The_Velvet_Underground_album) precededBy Andy_Warhol's_Velvet_Underground_Featuring_Nico Bootleg_Series_Volume_1:_The_Quine_Tapes releaseDate 2001-10-16 ,Bootleg Series Volume 1: The Quine Tapes was released on 2001-10-16 and was preceded by Squeeze (The Velvet Underground album) which was preceded by Andy Warhol's Velvet Underground Featuring Nico.,"Bootleg Series Volume 1: The Quine Tapes by The Velvet Underground was released on October 16, 2001. It was preceded by the album Squeeze, which itself was preceded by the compilation album Andy Warhol's Velvet Underground Featuring Nico."
ENAIRE city Madrid Adolfo_Suárez_Madrid–Barajas_Airport elevationAboveTheSeaLevel 610.0 Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 4349.0 ,Adolfo Suarez Madrid-Barajas Airport is located in Alcobendas and is operated by ENAIRE in Madrid. The airport is 610 metres above sea level and has a runway length of 4349.0.,"Adolfo Suárez Madrid-Barajas Airport in Alcobendas has an elevation of 610.0 metres above sea level and has a runway length of 4,349. It is operated by ENAIRE, which is in the city of Madrid."
Turn_Me_On_(album) artist The_Honeymoon_Killers_(American_band) Turn_Me_On_(album) genre Punk_blues Turn_Me_On_(album) genre Noise_rock Turn_Me_On_(album) producer The_Honeymoon_Killers_(American_band) Turn_Me_On_(album) runtime 35.1 ,Turn Me On is a 35.1 minute album by the American band The Honeymoon Killers. It is produced by The Honeymoon Killers and is genre Noise rock. The album is genre punk blues.,The run time of the album Turn Me On is 35.1 minutes where the artist is the Honeymoon Killers with punk blues as the genre. Turn Me On album is self-produced by the American band Honeymoon Killers with noise rock as the genre of the album.
"Alan_B._Miller_Hall address ""101 Ukrop Way"" Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall architecturalStyle Georgian_architecture Alan_B._Miller_Hall buildingStartDate ""30 March 2007"" Alan_B._Miller_Hall currentTenants Mason_School_of_Business Alan_B._Miller_Hall owner College_of_William_&_Mary ","The Mason School of Business is the current tenant of Alan B Miller Hall, which was built between 30 March 2007 and 101 Ukrop Way. The architect of the Georgian style building was Robert A M Stern and the owner is the College of William and Mary.","Alan B. Miller Hall, owned by the College of William and Mary, started being built at 101 Ukrop Way on March 30, 2007 and used the Georgian-style design of architect Robert A M Stern. The building is occupied today by the Mason School of Business."
"Alan_B._Miller_Hall address ""101 Ukrop Way"" Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall buildingStartDate ""30 March 2007"" Alan_B._Miller_Hall currentTenants Mason_School_of_Business Alan_B._Miller_Hall location Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary ","The Mason School of Business is the current tenant of Alan B Miller Hall, which is located at 101 Ukrop Way, Virginia. The Hall was designed by Robert A M Stern and construction began on 30 March 2007. The Hall is owned by the College of William and Mary.","The construction of Alan B. Miller Hall began on March 30th, 2007. Robert A. M. Stern designed the building. Alan B. Miller Hall is located at 101 Ukrop Way, Virginia,and is owned by the College of William and Mary. The current tenant is the Mason School of Business."
1634:_The_Bavarian_Crisis author Eric_Flint 1634:_The_Bavarian_Crisis followedBy Ring_of_Fire_II ,"1634: The Bavarian Crisis, written by Eric Flint, was followed by Ring of Fire II.","Authored by Eric Flint, 1634: The Bavarian Crisis precedes Ring of Fire II."
Chinabank location Philippines Chinabank numberOfLocations 295 Chinabank type Public_company ,Chinabank is a public company located in the Philippines with 295 branches.,"Chinabank, with locations in the Philippines, is a publicly traded company with 295 banking centers."
University_of_Burgundy numberOfDoctoralStudents 1299 University_of_Burgundy numberOfStudents 27400 University_of_Burgundy numberOfUndergraduateStudents 16800 ,"The University of Burgundy has 1299 doctoral students, 27400 undergraduate students and 168000 students.","The University of Burgundy is home to 27400 students: 16,800 of whom are undergraduates and 1299 of whom are doctoral."
1147_Stavropolis apoapsis 418476000000.0 1147_Stavropolis discovered 1929-06-11 1147_Stavropolis discoverer Grigory_Neujmin 1147_Stavropolis periapsis 260855000000.0 1147_Stavropolis rotationPeriod 20378.5 ,"1147 Stavropolis, discovered by Grigory Neujmin on 11 June 1929, has a periapsis of 260855000000.0 and an apoapsis of 418476000000.0. It has a rotation period of 20378.5 and was discovered on 11 June 1929.","1147 Stavropolis asteroid, discovered by Grigory Neujmin on the 11th of June 1929, has a rotation period of 20378.5. The periapsis of this asteroid is 260855000000 with an apoapsis of 418476000000.0."
University_of_Burgundy campus Dijon Dijon country France France governmentType Unitary_state University_of_Burgundy numberOfStudents 27400 ,"The University of Burgundy has 27400 students and is located in Dijon, France. The government type of France is Unitary state.","The campus of the University of Burgundy has 27400 students and resides in Dijon, which is located in the unitary state of France."
Ray_Griggs_(director) birthYear 1974 Super_Capers starring Michael_Rooker Super_Capers writer Ray_Griggs_(director) ,"Ray Griggs (director) was born in 1974 and wrote and directed Super Capers, which starred Michael Rooker.","The film Super Capers, which starred Michael Rooker, was written and directed by Ray Griggs who was born in 1974."
Darinka_Dentcheva citizenship United_States Darinka_Dentcheva influencedBy Andrzej_Piotr_Ruszczyński Darinka_Dentcheva knownFor Stochastic_programming ,Darinka Dentcheva is a United States citizen who is known for Stochastic programming. She was influenced by Andrzej Piotr Ruszczyński.,"Darinka Dentcheva, an American citizen known for her work with stochastic programming, developed a theory influenced by Andrzej Piotr Ruszczyński."
Bill_Oddie birthPlace Rochdale Bananaman broadcastedBy BBC BBC city Broadcasting_House Bananaman creator Steve_Bright Bananaman starring Bill_Oddie ,"Bananaman, starring Bill Oddie, was created by Steve Bright. It was broadcast by the BBC, which is located in Broadcasting House in London. Oddie was born in Rochdale.","The BBC tv series, Bananaman, created by Steve Bright and starred Bill Oddie, who was born in Rochdale. The BBC Headquarters is referred to as Broadcasting House."
English_Without_Tears cinematography Bernard_Knowles English_Without_Tears writer Anatole_de_Grunwald ,Anatole de Grunwald is the writer of English Without Tears which was cinematographed by Bernard Knowles.,Anatole de Grunwald's English Without tears cinematography was done by Bernard Knowles.
India areaTotal 3287590000000.0 India leader Pranab_Mukherjee Lady_Anne_Monson nationality Kingdom_of_England Lady_Anne_Monson residence India ,Lady Anne Monson is a national of the Kingdom of England and lives in India. The leader of India is Pranab Mukherjee and the total area of the country is 3287590000000.0.,"Lady Anne Monson lived in the Kingdom of England and held British nationality but resided in India for most of her life. Pranab Mukherjee is the leader of India, which has a total area of 32875900000000."
Olga_Bondareva birthDate 1937-04-27 Olga_Bondareva deathDate 1991-12-09 ,Olga Bondareva was born on 27 April 1937 and died on 9 December 1991.,"Olga Bondareva was born on April 27, 1937 and died on December 9th,1991."
Pontiac_Rageous assembly Michigan Pontiac_Rageous assembly Detroit Pontiac_Rageous productionEndYear 1997 Pontiac_Rageous productionStartYear 1997 Detroit type City_(Michigan) ,"The Pontiac Rageous was assembled in Detroit, Michigan. It was produced from 1997 to 1997.","The Pontiac Rageous began and ended its production in 1997 on an assembly line in Detroit, a city in Michigan."
Reggae derivative Hip_hop_music ,Hip hop music is a derivative of reggae.,Hip hop music grew out of reggae.
Mermaid_(Train_song) writer Espen_Lind ,Espen Lind is the writer of the Train song Mermaid.,Espen Lind is a writer of the song Mermaid by the band Train.
Nord_(Year_of_No_Light_album) followedBy Live_at_Roadburn_2008_(Year_of_No_Light_album) ,The album Nord (Year of No Light) was followed by Live at Roadburn 2008.,Year of No Light followed their album Nord with the album Live at Roadburn 2008.
Take_It_Off! followedBy 'Til_Death_Do_Us_Part_(EP) Turn_Me_On_(album) followedBy Take_It_Off! Turn_Me_On_(album) producer Wharton_Tiers Take_It_Off! producer The_Honeymoon_Killers_(American_band) ,The Honeymoon Killers produced the album Turn Me On which was followed by Take It Off! which was produced by Wharton Tiers and The American band The Honeymoon Killers. Take It Off! was followed by 'Til Death Do Us Part (EP).,"The album Turn Me On, produced by Wharton Tiers is followed by the album Take It Off which is produced by the American band the Honeymoon Killers. and the EP titled 'Til Death Do Us Part came after."
Nie_Haisheng birthDate 1964-10-13 Nie_Haisheng birthPlace Zaoyang ,"Nie Haisheng was born in Zaoyang on October 13th, 1964.",Nie Haisheng was born on 10/13/1964 in Zaoyang.
Nie_Haisheng mission Shenzhou_10 Nie_Haisheng mission Shenzhou_6 Nie_Haisheng nationality People's_Republic_of_China ,Nie Haisheng is a Chinese national who was a crew member of the Shenzhou 10 and the Shenzhou 6 missions.,Chinese national Nie Haisheng participated in Shenzhou 6 and Shenzhou 10.
"Piotr_Hallmann birthPlace Gdynia,_Poland Gdynia,_Poland utcOffset +2 ","Piotr Hallmann was born in Gdynia, Poland, which has a UTC offset of +2.","Piotr Hallmann was born in Gdynia, Poland, which has a UTC offset of +2."
Olga_Bondareva almaMater Leningrad_State_University Olga_Bondareva deathDate 1991-12-09 Olga_Bondareva deathPlace Saint_Petersburg Olga_Bondareva knownFor Bondareva–Shapley_theorem ,"Olga Bondareva, who died in Saint Petersburg on 9 December 1991, studied at the Leningrad State University. She is known for the Bondareva–Shapley theorem.","Olga Bondareva graduated from Leningrad State University and is known for Bondareva-Shapley theorem. Olga died on December 9, 1991 in Saint Petersburg."
"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology state Karnataka ","The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, Karnataka, India. It is affiliated with the Visvesvaraya Technological University.","The Acharya Institute of Technology campus is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, Karnataka, India and it is affiliated to Visvesvaraya Technological University."
Nurhan_Atasoy birthPlace Turkey Turkey currency Turkish_lira Turkey largestCity Istanbul Nurhan_Atasoy nationality Turkish_people ,"Nurhan Atasoy was born in Turkey, where the largest city is Istanbul and the currency is the Turkish lira. Nurhan Atasoy is a Turkish national.",Nurhan Atasoy was born in Turkey and is of Turkish nationality. Istanbul is Turkey's largest city and the national currency is the Turkish Lira.
McVeagh_of_the_South_Seas director Cyril_Bruce McVeagh_of_the_South_Seas director Harry_Carey_(actor_born_1878) McVeagh_of_the_South_Seas starring Harry_Carey_(actor_born_1878) McVeagh_of_the_South_Seas writer Harry_Carey_(actor_born_1878) ,McVeagh of the South Seas was written and directed by Harry Carey (actor born 1878) and Cyril Bruce. It starred Harry Carey (actor born 1878).,The movie McVeagh of the South Seas was written and directed by Harry Carey and directed by Cyril Bruce. Carey was born in 1878.
Bananaman broadcastedBy BBC Bananaman creator Steve_Bright Bananaman starring Graeme_Garden ,"Bananaman, starring Graeme Garden, was created by Steve Bright and was broadcast by the BBC.",Bananaman (starring Graeme Garden) is a show created by Steve Bright for broadcast by the BBC.
Thurleigh country United_Kingdom Bedford_Aerodrome location Thurleigh ,"Bedford Aerodrome is located in Thurleigh, United Kingdom.","The Bedford Aerodrome is located in Thurleigh, United Kingdom."
"Alan_Shepard award Distinguished_Service_Medal_(United_States_Navy) Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard nationality United_States Alan_Shepard occupation Test_pilot Alan_Shepard servedAsChiefOfTheAstronautOfficeIn 1963 ","Alan Shepard was born in New Hampshire on November 18, 1923. He was a US national and a test pilot. He served as Chief of the Astronaut Office in 1963 and was awarded the Distinguished Service Medal by the US Navy. He died in California.","American, Alan Shepard, who was born in New Hampshire on Nov 18, 1923 and died in California, was a test pilot. He served as the Chief of the Astronaut Office in 1963, and was awarded the Distinguished Service Medal in the United States Navy."
