eid,size,dataset_type,category,shape_type,data_unit,sentence
Id156,3,it,Building,mixed,Asilomar_Conference_Grounds architect Julia_Morgan Julia_Morgan birthPlace San_Francisco Julia_Morgan significantBuilding Los_Angeles_Herald-Examiner,"Julia Morgan, nata a San Francisco, fu l'architetto dell'Asilomar Conference Grounds e progettò anche altri edifici significativi, tra cui il Los Angeles Herald Examiner."
Id162,5,it,Airport,mixed,"Egg_Harbor_Township,_New_Jersey country United_States Port_Authority_of_New_York_and_New_Jersey headquarter Four_World_Trade_Center Egg_Harbor_Township,_New_Jersey isPartOf Atlantic_County,_New_Jersey Atlantic_City_International_Airport location Egg_Harbor_Township,_New_Jersey Atlantic_City_International_Airport operatingOrganisation Port_Authority_of_New_York_and_New_Jersey","La sede dell'Autorità Portuale di New York e New Jersey nel Four World Trade Center controlla l'aeroporto internazionale di Atlantic City nella cittadina di Egg Harbor, nel New Jersey, Stati Uniti. Egg Harbor Township, New Jersey, fa parte della Contea di Atlantic, New Jersey."
Id16,3,it,ComicsCharacter,sibling,"Balder_(comicsCharacter) alternativeName ""Balder Odinson"" Balder_(comicsCharacter) creator Jack_Kirby Balder_(comicsCharacter) creator Stan_Lee",Il personaggio dei fumetti di Balder Odinson è conosciuto anche con il nome di Balder ed è stato creato da Stan Lee e Jack Kirby.
Id170,2,it,SportsTeam,chain,Serie_A champions Juventus_F.C. A.S._Roma league Serie_A,"La Juventus F.C. è ex campione della Serie A, anche la A.S. Roma gioca nella stessa competizione."
Id3,4,it,Building,mixed,"103_Colmore_Row architect John_Madin 103_Colmore_Row architecturalStyle Brutalist_architecture John_Madin birthPlace Birmingham 103_Colmore_Row location ""Colmore Row, Birmingham, England""","Un esempio di architettura brutalista, il 103 Colmore Row di Birmingham, in Inghilterra, è stato concepito dall'architetto locale John Madin."
Id27,6,it,University,sibling,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology numberOfPostgraduateStudents 700","L'Acharya Institute of Technology, affiliato alla Visvesvaraya Technological University, si trova a Bangalore, in India. La scuola è stata fondata nel 2000 e conta 700 studenti post-laurea. L'indirizzo completo è In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090."
Id25,7,it,Monument,mixed,"Turkey capital Ankara Turkey currency Turkish_lira Turkey largestCity Istanbul Turkey leader Ahmet_Davutoğlu Turkey leaderTitle President_of_Turkey Atatürk_Monument_(İzmir) location Turkey Atatürk_Monument_(İzmir) material ""Bronze""","Il Presidente Ahmet Davutoglu è il leader della Turchia, la cui capitale è Ankara, anche se la città più grande è Istanbul. La valuta del Paese è la lira turca e il Paese ospita il monumento bronzeo di Atatürk."
Id9,2,it,Building,sibling,103_Colmore_Row floorCount 23 103_Colmore_Row location Birmingham,"Il 103 Colmore Row, situato a Birmingham, ha 23 piani."
Id113,2,it,Building,sibling,Alan_B._Miller_Hall location Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary,La Alan B Miller Hall in Virginia è di proprietà del College of William and Mary.
Id33,2,it,ComicsCharacter,chain,Graeme_Garden birthPlace Aberdeen Bananaman starring Graeme_Garden,"Bananaman è interpretato da Graeme Garden, nato ad Aberdeen."
Id11,2,it,Airport,chain,"Wilson_Township,_Alpena_County,_Michigan isPartOf United_States Alpena_County_Regional_Airport location Wilson_Township,_Alpena_County,_Michigan","L'aeroporto regionale della contea di Alpena si trova nella Wilson Township, nella contea di Alpena, Michigan, USA."
Id70,3,it,Building,mixed,Dublin leaderTitle European_Parliament 3Arena location Dublin 3Arena owner Live_Nation_Entertainment,La 3Arena è di proprietà di Live Nation Entertainment e si trova a Dublino. Il leader del governo di Dublino è il Parlamento europeo.
Id180,1,it,Airport,,Ashgabat_International_Airport runwayLength 900.0,La pista dell'aeroporto internazionale di Ashgabat è lunga 900 metri.
Id146,2,it,Food,sibling,Bakso country Chinese_cuisine Bakso ingredient Noodle,"I noodles sono utilizzati nel Bakso, un tipo di cibo prodotto in Cina."
Id1,1,it,Monument,,11th_Mississippi_Infantry_Monument category Contributing_property,Il monumento dell'11° Fanteria del Mississippi è classificato come proprietà contribuente.
Id65,2,it,ComicsCharacter,chain,Bolt_(comicsCharacter) creator Paris_Cullins Paris_Cullins nationality United_States,"Il creatore del personaggio dei fumetti, Bolt, è Paris Cullins, cittadino statunitense."
Id2,6,it,Monument,sibling,"11th_Mississippi_Infantry_Monument category Contributing_property 11th_Mississippi_Infantry_Monument country ""United States"" 11th_Mississippi_Infantry_Monument location Seminary_Ridge 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania 11th_Mississippi_Infantry_Monument municipality Gettysburg,_Pennsylvania 11th_Mississippi_Infantry_Monument state ""Pennsylvania""","Il monumento dell'11° Fanteria del Mississippi rientra nella categoria delle proprietà contribuenti. Si trova a Seminary Ridge, nel comune di Gettysburg, Contea di Adams, Pennsylvania, Stati Uniti."
Id56,1,it,Astronaut,,United_States leader Joe_Biden,Joe Biden era un rappresentante degli Stati Uniti.
Id7,3,it,University,mixed,"1_Decembrie_1918_University country Romania 1_Decembrie_1918_University latinName ""Universitas Apulensis"" Romania patronSaint Andrew_the_Apostle","1 dicembre 1918 L'Università si trova in Romania. Il suo nome latino è ""Universitas Apulensis"". Il santo patrono della Romania è l'apostolo Andrea."
Id138,4,it,Airport,mixed,"Appleton_International_Airport cityServed Appleton,_Wisconsin Greenville,_Wisconsin isPartOf Menasha_(town),_Wisconsin Appleton,_Wisconsin isPartOf Kimberly,_Wisconsin Appleton_International_Airport location Greenville,_Wisconsin","L'aeroporto internazionale di Appleton, che si trova a Greenville, Menasha, Wisconsin, serve Appleton. Appleton fa parte di Kimberly, Wisconsin."
Id192,2,it,Airport,chain,"Adirondack_Regional_Airport cityServed Saranac_Lake,_New_York Saranac_Lake,_New_York isPartOf Harrietstown,_New_York","L'Adirondack Regional Airport serve la città di Saranac Lake, New York, che fa parte di Harrietstown, New York."
Id116,4,it,Food,mixed,Baked_Alaska country France Baked_Alaska course Dessert Dessert dishVariation Cookie France language French_language,"I dolci includono biscotti e l'omelette norvegese, che proviene dalla Francia, dove il francese è la lingua nazionale."
Id86,3,it,Building,sibling,"Adare_Manor architect Lewis_Nockalls_Cottingham Adare_Manor buildingStartDate ""1700"" Adare_Manor completionDate 1862",La costruzione del maniero di Adare fu iniziata nel 1700 e completata nel 1862. Il suo architetto era Lewis Nockalls Cottingham.
Id71,4,it,Food,mixed,Ayam_penyet country Java Malaysia ethnicGroup Malaysian_Chinese Ayam_penyet ingredient Fried_chicken Ayam_penyet region Malaysia,"L'ayam penyet è un cibo che si trova a Giava e contiene pollo fritto. Il piatto proviene dalla Malesia, dove i cinesi malesi sono un gruppo etnico."
Id107,3,it,Airport,mixed,Texas country United_States Texas language English_language Andrews_County_Airport location Texas,"L'aeroporto della contea di Andrews si trova nel Texas anglofono, negli Stati Uniti."
Id166,1,it,Food,,Bionico course Dessert,Il Bionico è un piatto servito come dessert.
Id171,2,it,Building,chain,United_States leaderTitle President_of_the_United_States 250_Delaware_Avenue location United_States,"250 Delaware Avenue si trova negli Stati Uniti, il cui leader ha il titolo di Presidente."
Id116,3,it,SportsTeam,mixed,John_van_den_Brom club ADO_Den_Haag John_van_den_Brom club De_Graafschap AZ_Alkmaar manager John_van_den_Brom,"John van den Brom è stato dirigente dell'AZ Alkmaar, ha giocato sia nell'ADO Den Haag che nel De Graafschap."
Id48,1,it,ComicsCharacter,,Big_Hero_6_(film) starring Ryan_Potter,Ryan Potter ha recitato nel film Big Hero 6.
Id4,1,it,ComicsCharacter,,"Bananaman broadcastedBy ""STV""",Bananaman è trasmesso da STV.
Id17,4,it,SportsTeam,sibling,"A.C._Chievo_Verona fullName ""Associazione Calcio ChievoVerona S.r.l."" A.C._Chievo_Verona ground ""Verona, Italy"" A.C._Chievo_Verona numberOfMembers 39371 A.C._Chievo_Verona season 2014","L'A.C Chievo Verona, nome completo ""Associazione Calcio Chievo Verona S.R.L.."", gioca a Verona, Italia. Ha disputato la stagione 2014 di Serie A e conta 39371 soci."
Id35,1,it,Food,,Arrabbiata_sauce ingredient Tomato,I pomodori sono presenti nella salsa Arrabbiata.
Id3,1,it,SportsTeam,,A.C._Lumezzane season 2014–15_Lega_Pro,Nella stagione 2014-15 il Lumezzane ha giocato in Lega Pro.
Id1,2,it,Building,sibling,"103_Colmore_Row architect John_Madin 103_Colmore_Row location ""Colmore Row, Birmingham, England""","Il 103 Colmore Row, situato a Birmingham, in Inghilterra, è stato progettato dall'architetto John Madin."
Id34,5,it,Food,mixed,Malaysia capital Putrajaya Asam_pedas country Malaysia Malaysia ethnicGroup Malaysian_Chinese Malaysia ethnicGroup Malaysian_Malay Asam_pedas region Malay_Peninsula,"I malesi e i cinesi di Malesia sono entrambi gruppi etnici della Malesia, un Paese la cui capitale è Putrajaya. L'asam pedas è un alimento originario della penisola malese."
Id52,1,it,Astronaut,,"Glen_Ridge,_New_Jersey isPartOf Essex_County,_New_Jersey","Glen Ridge, New Jersey, si trova nella contea di Essex."
Id75,2,it,Building,sibling,AC_Hotel_Bella_Sky_Copenhagen floorCount 23 AC_Hotel_Bella_Sky_Copenhagen owner Bella_Center,Il proprietario del 23° piano dell'AC Hotel Bella Sky Copenhagen è Bella Center.
Id3,2,it,Airport,chain,Tirstrup isPartOf Central_Denmark_Region Aarhus_Airport location Tirstrup,"L'aeroporto di Aarhus si trova a Tirstrup, nella Danimarca centrale."
Id44,3,it,Astronaut,mixed,University_of_Texas_at_Austin affiliation University_of_Texas_System Elliot_See almaMater University_of_Texas_at_Austin University_of_Texas_at_Austin president Gregory_L._Fenves,"Gregory L Fenves è il presidente designato dell'Università del Texas ad Austin (affiliata all'University of Texas System), presso la quale Elliot See si è laureato."
Id152,2,it,Food,sibling,Bandeja_paisa country Colombian_cuisine Bandeja_paisa region Antioquia_Department,La bandeja paisa è un piatto colombiano della regione del dipartimento di Antioquia.
Id75,1,it,SportsTeam,,A.S._Roma ground Stadio_Olimpico,Il terreno di gioco dell'A.S. Roma è lo Stadio Olimpico.
Id77,4,it,Building,sibling,AC_Hotel_Bella_Sky_Copenhagen floorCount 23 AC_Hotel_Bella_Sky_Copenhagen location Copenhagen AC_Hotel_Bella_Sky_Copenhagen owner Bella_Center AC_Hotel_Bella_Sky_Copenhagen tenant Marriott_International,"L'AC Hotel Bella Sky Copenhagen è un albergo di Marriott International, situato a Copenaghen nel Bella Center, di 23 piani."
Id39,4,it,Food,mixed,Batchoy country Philippines Philippines ethnicGroup Zamboangans Philippines ethnicGroup Chinese_Filipino Philippines language Philippine_Spanish,"Gli Zamboangan sono un gruppo delle Filippine e anche i cinesi filippini sono un gruppo etnico delle Filippine, la lingua delle Filippine è lo spagnolo filippino, nelle Filippine si mangia il batchoy."
Id198,5,it,Airport,mixed,"Adirondack_Regional_Airport cityServed Lake_Placid,_New_York Adirondack_Regional_Airport cityServed Saranac_Lake,_New_York Saranac_Lake,_New_York country United_States Saranac_Lake,_New_York isPartOf Harrietstown,_New_York Saranac_Lake,_New_York isPartOf Essex_County,_New_York","L'Adirondack Regional Airport serve la città di Lake Placid e Saranac Lake a New York. Saranac Lake fa parte di Harrietstown e della contea di Essex a New York, negli Stati Uniti."
Id9,2,it,University,sibling,Accademia_di_Architettura_di_Mendrisio city Mendrisio Accademia_di_Architettura_di_Mendrisio country Switzerland,"L'Accademia di Architettura di Mendrisio si trova nella città di Mendrisio, in Svizzera."
Id104,1,it,SportsTeam,,AZAL_Arena location Azerbaijan,L'AZAL Arena si trova in Azerbaigian.
Id153,2,it,SportsTeam,sibling,Akron_Summit_Assault manager Denzil_Antonio Akron_Summit_Assault numberOfMembers 3000,"Denzil Antonio era il direttore di Akron Summit Assault, che conta 3000 membri."
Id185,3,it,Airport,mixed,"Adirondack_Regional_Airport cityServed Saranac_Lake,_New_York Saranac_Lake,_New_York isPartOf Harrietstown,_New_York Saranac_Lake,_New_York isPartOf Essex_County,_New_York","L'Adirondack Regional Airport serve la città di Saranac Lake che, come Harrietstown e la contea di Essex, fa parte di New York."
Id2,1,it,Monument,,"11th_Mississippi_Infantry_Monument country ""United States""",Il monumento all'11° Fanteria del Mississippi si trova negli Stati Uniti.
Id270,3,it,Food,mixed,Chicharrón country Spain Bandeja_paisa ingredient Chicharrón Bandeja_paisa region Antioquia_Department,La bandeja paisa è un piatto della regione di Antioquia. Il chicharron è un piatto spagnolo; è uno degli ingredienti della bandeja paisa.
Id87,3,it,Airport,mixed,"Pakistan_Civil_Aviation_Authority headquarter Jinnah_International_Airport Allama_Iqbal_International_Airport location Punjab,_Pakistan Allama_Iqbal_International_Airport operatingOrganisation Pakistan_Civil_Aviation_Authority","L'aeroporto internazionale Allama Iqbal si trova nel Punjab, in Pakistan. È gestito dall'Autorità per l'aviazione civile del Pakistan, la cui sede si trova nell'aeroporto internazionale Jinnah."
Id19,2,it,Food,chain,Amatriciana_sauce country Italy Italy language Italian_language,"L'italiano è la lingua parlata in Italia, dove il sugo all'amatriciana è una salsa tradizionale."
Id20,7,it,Monument,mixed,"Turkey capital Ankara Atatürk_Monument_(İzmir) designer Pietro_Canonica Atatürk_Monument_(İzmir) inaugurationDate ""1932-07-27"" Turkey largestCity Istanbul Turkey leader Ahmet_Davutoğlu Atatürk_Monument_(İzmir) location Turkey Atatürk_Monument_(İzmir) material ""Bronze""","Il leader turco è Ahmet Davutoglu e, sebbene la città più grande sia Istanbul, la capitale è Ankara. A Smirne si trova il monumento ad Atatürk, progettato da Pietro Canonica in bronzo e inaugurato il 27 luglio 1932."
Id36,2,it,SportsTeam,chain,Michele_Marcolini club F.C._Bari_1908 A.C._Lumezzane manager Michele_Marcolini,Michele Marcolini è stato associato al F.C. Bari 1908 e ora è il dirigente dell'A.C. Lumezzane.
Id2,4,it,SportsTeam,mixed,Jens_Härtel club 1._FC_Lokomotive_Leipzig Jens_Härtel club Berliner_AK_07 Jens_Härtel club SV_Babelsberg_03 1._FC_Magdeburg manager Jens_Härtel,"L'allenatore del FC Magdeburg è Jens Härtel. Gioca anche per l'1. FC Lokomotive Leipzig e SV Babelsberg 03, mentre il suo club di appartenenza è il Berliner AK 07."
Id131,2,it,Building,sibling,Asher_and_Mary_Isabelle_Richardson_House location U.S._Route_83 Asher_and_Mary_Isabelle_Richardson_House yearOfConstruction 1911,La casa di Asher e Mary Isabelle Richardson si trova sulla U.S. Route 83 ed è stata costruita nel 1911.
Id151,1,it,Building,,Chicago isPartOf Illinois,Chicago fa parte dello Stato dell'Illinois.
Id62,5,it,University,mixed,"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Visvesvaraya_Technological_University city Belgaum Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000","Il campus dell'Acharya Institute of Technology si trova a Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090, India. È stata fondata nel 2000 ed è affiliata alla Visvesvaraya Technological University di Belgaum."
Id173,3,it,Food,sibling,Bandeja_paisa country Colombian_cuisine Bandeja_paisa ingredient Chorizo Bandeja_paisa region Antioquia_Department,"Il chorizo è un ingrediente del piatto colombiano Bandeja paisa, originario del dipartimento di Antioquia."
Id128,3,it,Building,mixed,Virginia country United_States Alan_B._Miller_Hall location Virginia Alan_B._Miller_Hall tenant Mason_School_of_Business,"L'Alan B. Miller Hall si trova in Virginia, negli Stati Uniti, e ospita la Mason School of Business."
Id83,3,it,SportsTeam,sibling,"A.S._Livorno_Calcio fullName ""Livorno Calcio S.p.A."" A.S._Livorno_Calcio ground Livorno A.S._Livorno_Calcio numberOfMembers 19238",Il Livorno Calcio S.p.A. è abbreviato in A.S. Livorno Calcio. Ha 19238 soci e ha sede a Livorno.
